x;result;tay_iterations;tay_time;cfiterations;cf_time
3531.4189;8.169455;55132;0.000501;301;5e-06
3534.077;8.1702074;55173;0.000482;301;5e-06
3536.7361;8.1709596;55215;0.000482;301;4e-06
3539.3962;8.1717114;55256;0.000493;301;5e-06
3542.0573;8.172463;55298;0.000483;301;4e-06
3544.7194;8.1732143;55339;0.000494;301;4e-06
3547.3825;8.1739653;55381;0.000483;301;5e-06
3550.0466;8.174716;55423;0.000506;301;5e-06
3552.7117;8.1754664;55464;0.000484;301;4e-06
3555.3778;8.1762166;55506;0.000496;302;4e-06
3558.0449;8.1769665;55547;0.000496;302;4e-06
3560.713;8.1777161;55589;0.000485;302;5e-06
3563.3821;8.1784654;55631;0.000496;302;5e-06
3566.0522;8.1792144;55673;0.000497;302;4e-06
3568.7233;8.1799632;55714;0.000504;302;5e-06
3571.3954;8.1807117;55756;0.000487;302;4e-06
3574.0685;8.1814599;55798;0.000498;302;5e-06
3576.7426;8.1822078;55839;0.000498;302;5e-06
3579.4177;8.1829554;55881;0.000488;303;5e-06
3582.0938;8.1837028;55923;0.000498;303;4e-06
3584.7709;8.1844498;55965;0.000488;303;4e-06
3587.449;8.1851966;56007;0.00056;303;5e-06
3590.1281;8.1859432;56048;0.000489;303;4e-06
3592.8082;8.1866894;56090;0.000501;303;5e-06
3595.4893;8.1874354;56132;0.000501;303;5e-06
3598.1714;8.188181;56174;0.000491;303;5e-06
3600.8545;8.1889264;56216;0.000502;304;5e-06
3603.5386;8.1896716;56258;0.000502;304;5e-06
3606.2237;8.1904164;56300;0.000505;304;5e-06
3608.9098;8.191161;56342;0.000491;304;5e-06
3611.5969;8.1919053;56384;0.000504;304;4e-06
3614.285;8.1926493;56426;0.000504;304;5e-06
3616.9741;8.1933931;56468;0.000493;304;5e-06
3619.6642;8.1941365;56510;0.000493;304;5e-06
3622.3553;8.1948797;56552;0.000505;304;4e-06
3625.0474;8.1956226;56594;0.000504;305;4e-06
3627.7405;8.1963653;56636;0.000494;305;5e-06
3630.4346;8.1971076;56678;0.000506;305;5e-06
3633.1297;8.1978497;56720;0.000506;305;5e-06
3635.8258;8.1985915;56762;0.000496;305;5e-06
3638.5229;8.1993331;56804;0.000507;305;5e-06
3641.221;8.2000743;56846;0.000507;305;5e-06
3643.9201;8.2008153;56888;0.000496;305;5e-06
3646.6202;8.201556;56931;0.000497;305;5e-06
3649.3213;8.2022965;56973;0.000509;306;5e-06
3652.0234;8.2030366;57015;0.00052;306;5e-06
3654.7265;8.2037765;57057;0.000499;306;5e-06
3657.4306;8.2045161;57099;0.000511;306;5e-06
3660.1357;8.2052555;57142;0.000499;306;5e-06
3662.8418;8.2059946;57184;0.000511;306;5e-06
3665.5489;8.2067334;57226;0.000511;306;5e-06
3668.257;8.2074719;57268;0.000511;306;4e-06
3670.9661;8.2082101;57311;0.000527;306;5e-06
3673.6762;8.2089481;57353;0.000501;307;4e-06
3676.3873;8.2096858;57395;0.000513;307;4e-06
3679.0994;8.2104233;57438;0.000533;307;4e-06
3681.8125;8.2111604;57480;0.000513;307;4e-06
3684.5266;8.2118973;57522;0.000516;307;5e-06
3687.2417;8.2126339;57565;0.000514;307;5e-06
3689.9578;8.2133703;57607;0.000514;307;4e-06
3692.6749;8.2141064;57650;0.000514;307;4e-06
3695.393;8.2148422;57692;0.000515;307;5e-06
3698.1121;8.2155777;57734;0.000531;308;5e-06
3700.8322;8.216313;57777;0.000507;308;5e-06
3703.5533;8.217048;57819;0.000517;308;4e-06
3706.2754;8.2177827;57862;0.000525;308;5e-06
3708.9985;8.2185172;57905;0.000517;308;5e-06
3711.7226;8.2192514;57947;0.000524;308;5e-06
3714.4477;8.2199853;57990;0.000507;308;5e-06
3717.1738;8.2207189;58032;0.000506;308;5e-06
3719.9009;8.2214523;58075;0.000518;308;5e-06
3722.629;8.2221854;58117;0.000523;309;4e-06
3725.3581;8.2229183;58160;0.000507;309;4e-06
3728.0882;8.2236508;58202;0.00052;309;5e-06
3730.8193;8.2243831;58245;0.00052;309;4e-06
3733.5514;8.2251152;58288;0.000544;309;5e-06
3736.2845;8.2258469;58331;0.000513;309;4e-06
3739.0186;8.2265784;58373;0.00051;309;5e-06
3741.7537;8.2273097;58416;0.000522;309;5e-06
3744.4898;8.2280406;58458;0.000537;310;5e-06
3747.2269;8.2287713;58501;0.000515;310;5e-06
3749.965;8.2295018;58544;0.00053;310;5e-06
3752.7041;8.2302319;58587;0.000524;310;5e-06
3755.4442;8.2309618;58630;0.000512;310;4e-06
3758.1853;8.2316915;58672;0.000524;310;5e-06
3760.9274;8.2324208;58715;0.000524;310;5e-06
3763.6705;8.2331499;58758;0.000524;310;4e-06
3766.4146;8.2338788;58801;0.000513;310;5e-06
3769.1597;8.2346074;58844;0.000514;311;5e-06
3771.9058;8.2353357;58887;0.000525;311;5e-06
3774.6529;8.2360637;58930;0.000526;311;5e-06
3777.401;8.2367915;58972;0.000539;311;4e-06
3780.1501;8.237519;59015;0.000526;311;5e-06
3782.9002;8.2382462;59058;0.000527;311;5e-06
3785.6513;8.2389732;59101;0.000541;311;5e-06
3788.4034;8.2396999;59144;0.000517;311;5e-06
3791.1565;8.2404264;59187;0.000528;311;5e-06
3793.9106;8.2411526;59230;0.000518;312;5e-06
3796.6657;8.2418785;59273;0.000518;312;5e-06
3799.4218;8.2426042;59316;0.000518;312;5e-06
3802.1789;8.2433296;59359;0.000531;312;5e-06
3804.937;8.2440547;59403;0.00053;312;5e-06
3807.6961;8.2447796;59446;0.00053;312;5e-06
3810.4562;8.2455042;59489;0.000532;312;4e-06
3813.2173;8.2462285;59532;0.000545;312;4e-06
3815.9794;8.2469526;59575;0.000532;312;5e-06
3818.7425;8.2476764;59618;0.000532;313;4e-06
3821.5066;8.2484;59661;0.000543;313;5e-06
3824.2717;8.2491233;59704;0.000533;313;4e-06
3827.0378;8.2498464;59747;0.000522;313;4e-06
3829.8049;8.2505691;59791;0.000522;313;6e-06
3832.573;8.2512916;59834;0.000523;313;5e-06
3835.3421;8.2520139;59877;0.000534;313;5e-06
3838.1122;8.2527359;59920;0.000535;313;5e-06
3840.8833;8.2534576;59964;0.000524;313;5e-06
3843.6554;8.2541791;60007;0.000535;314;4e-06
3846.4285;8.2549003;60050;0.000536;314;5e-06
3849.2026;8.2556213;60094;0.000536;314;4e-06
3851.9777;8.256342;60137;0.000537;314;5e-06
3854.7538;8.2570624;60180;0.000525;314;5e-06
3857.5309;8.2577826;60224;0.000553;314;5e-06
3860.309;8.2585025;60267;0.000526;314;5e-06
3863.0881;8.2592222;60310;0.000527;314;5e-06
3865.8682;8.2599416;60354;0.0006;314;4e-06
3868.6493;8.2606607;60397;0.000527;315;5e-06
3871.4314;8.2613796;60441;0.000539;315;5e-06
3874.2145;8.2620982;60484;0.000549;315;5e-06
3876.9986;8.2628166;60528;0.00054;315;4e-06
3879.7837;8.2635347;60571;0.00054;315;4e-06
3882.5698;8.2642525;60615;0.00053;315;6e-06
3885.3569;8.2649701;60658;0.00053;315;4e-06
3888.145;8.2656874;60702;0.000542;315;5e-06
3890.9341;8.2664045;60745;0.000542;316;6e-06
3893.7242;8.2671213;60789;0.000531;316;4e-06
3896.5153;8.2678379;60832;0.000543;316;5e-06
3899.3074;8.2685542;60876;0.000539;316;5e-06
3902.1005;8.2692703;60920;0.000531;316;5e-06
3904.8946;8.2699861;60963;0.000545;316;4e-06
3907.6897;8.2707016;61007;0.000545;316;5e-06
3910.4858;8.2714169;61050;0.000547;316;5e-06
3913.2829;8.2721319;61094;0.000546;316;4e-06
3916.081;8.2728467;61138;0.000546;317;5e-06
3918.8801;8.2735612;61181;0.000553;317;5e-06
3921.6802;8.2742755;61225;0.000535;317;5e-06
3924.4813;8.2749895;61269;0.000547;317;5e-06
3927.2834;8.2757032;61313;0.000548;317;4e-06
3930.0865;8.2764167;61356;0.000535;317;5e-06
3932.8906;8.2771299;61400;0.000548;317;5e-06
3935.6957;8.2778429;61444;0.000549;317;5e-06
3938.5018;8.2785557;61488;0.000536;317;5e-06
3941.3089;8.2792681;61532;0.00055;318;4e-06
3944.117;8.2799804;61576;0.00055;318;5e-06
3946.9261;8.2806923;61619;0.000538;318;5e-06
3949.7362;8.2814041;61663;0.000551;318;5e-06
3952.5473;8.2821155;61707;0.000551;318;4e-06
3955.3594;8.2828267;61751;0.000554;318;4e-06
3958.1725;8.2835377;61795;0.00054;318;5e-06
3960.9866;8.2842484;61839;0.000552;318;6e-06
3963.8017;8.2849589;61883;0.000552;318;5e-06
3966.6178;8.2856691;61927;0.000541;319;5e-06
3969.4349;8.286379;61971;0.000563;319;4e-06
3972.253;8.2870887;62015;0.000554;319;4e-06
3975.0721;8.2877982;62059;0.000554;319;4e-06
3977.8922;8.2885074;62103;0.000555;319;5e-06
3980.7133;8.2892163;62147;0.000543;319;5e-06
3983.5354;8.289925;62191;0.000556;319;5e-06
3986.3585;8.2906334;62235;0.000555;319;6e-06
3989.1826;8.2913416;62279;0.000544;319;5e-06
3992.0077;8.2920496;62323;0.000556;320;5e-06
3994.8338;8.2927572;62367;0.000556;320;5e-06
3997.6609;8.2934647;62411;0.000557;320;5e-06
4000.489;8.2941719;62456;0.000557;320;5e-06
4003.3181;8.2948788;62500;0.000558;320;5e-06
4006.1482;8.2955855;62544;0.000546;320;5e-06
4008.9793;8.2962919;62588;0.000559;320;5e-06
4011.8114;8.2969981;62633;0.000559;320;5e-06
4014.6445;8.2977041;62677;0.000547;320;4e-06
4017.4786;8.2984098;62721;0.00056;321;5e-06
4020.3137;8.2991152;62765;0.00056;321;1.6e-05
4023.1498;8.2998204;62809;0.000559;321;5e-06
4025.9869;8.3005253;62854;0.000561;321;4e-06
4028.825;8.30123;62898;0.000562;321;5e-06
4031.6641;8.3019345;62943;0.000559;321;5e-06
4034.5042;8.3026387;62987;0.000563;321;5e-06
4037.3453;8.3033426;63031;0.00055;321;5e-06
4040.1874;8.3040463;63076;0.000574;321;5e-06
4043.0305;8.3047498;63120;0.000563;322;5e-06
4045.8746;8.305453;63164;0.000565;322;5e-06
4048.7197;8.306156;63209;0.000573;322;5e-06
4051.5658;8.3068587;63253;0.000564;322;5e-06
4054.4129;8.3075612;63298;0.000565;322;5e-06
4057.261;8.3082634;63342;0.00057;322;5e-06
4060.1101;8.3089654;63387;0.000553;322;5e-06
4062.9602;8.3096671;63431;0.000566;322;5e-06
4065.8113;8.3103686;63476;0.000584;323;5e-06
4068.6634;8.3110698;63520;0.000567;323;5e-06
4071.5165;8.3117708;63565;0.000567;323;5e-06
4074.3706;8.3124715;63609;0.000576;323;4e-06
4077.2257;8.3131721;63654;0.000568;323;4e-06
4080.0818;8.3138723;63698;0.000556;323;5e-06
4082.9389;8.3145723;63743;0.000576;323;5e-06
4085.797;8.3152721;63788;0.000569;323;5e-06
4088.6561;8.3159716;63832;0.000557;323;5e-06
4091.5162;8.3166709;63877;0.000558;324;5e-06
4094.3773;8.3173699;63922;0.000558;324;5e-06
4097.2394;8.3180687;63966;0.000571;324;5e-06
4100.1025;8.3187672;64011;0.00057;324;5e-06
4102.9666;8.3194655;64056;0.000559;324;5e-06
4105.8317;8.3201636;64101;0.000559;324;5e-06
4108.6978;8.3208614;64145;0.000611;324;5e-06
4111.5649;8.321559;64190;0.00056;324;5e-06
4114.433;8.3222563;64235;0.000573;324;5e-06
4117.3021;8.3229534;64280;0.000588;325;5e-06
4120.1722;8.3236502;64324;0.000561;325;5e-06
4123.0433;8.3243468;64369;0.000574;325;5e-06
4125.9154;8.3250432;64414;0.000583;325;5e-06
4128.7885;8.3257393;64459;0.000575;325;5e-06
4131.6626;8.3264352;64504;0.000576;325;5e-06
4134.5377;8.3271308;64549;0.000612;325;4e-06
4137.4138;8.3278262;64594;0.000577;325;5e-06
4140.2909;8.3285213;64639;0.000577;325;5e-06
4143.169;8.3292162;64684;0.000587;326;5e-06
4146.0481;8.3299109;64728;0.000565;326;5e-06
4148.9282;8.3306053;64774;0.000579;326;5e-06
4151.8093;8.3312995;64819;0.000586;326;5e-06
4154.6914;8.3319934;64863;0.000579;326;5e-06
4157.5745;8.3326871;64908;0.000579;326;5e-06
4160.4586;8.3333806;64953;0.000588;326;5e-06
4163.3437;8.3340738;64998;0.00058;326;5e-06
4166.2298;8.3347668;65044;0.000581;326;5e-06
4169.1169;8.3354595;65089;0.000591;327;5e-06
4172.005;8.336152;65134;0.000568;327;5e-06
4174.8941;8.3368443;65179;0.000582;327;5e-06
4177.7842;8.3375363;65224;0.000589;327;5e-06
4180.6753;8.3382281;65269;0.000583;327;5e-06
4183.5674;8.3389196;65314;0.000583;327;5e-06
4186.4605;8.3396109;65359;0.000587;327;5e-06
4189.3546;8.340302;65405;0.000584;327;5e-06
4192.2497;8.3409928;65450;0.000584;327;5e-06
4195.1458;8.3416834;65495;0.000593;328;5e-06
4198.0429;8.3423737;65540;0.000585;328;5e-06
4200.941;8.3430638;65586;0.000586;328;5e-06
4203.8401;8.3437537;65631;0.000586;328;5e-06
4206.7402;8.3444433;65676;0.000573;328;5e-06
4209.6413;8.3451327;65722;0.000586;328;5e-06
4212.5434;8.3458219;65767;0.000586;328;5e-06
4215.4465;8.3465108;65812;0.000575;328;5e-06
4218.3506;8.3471995;65857;0.000588;329;5e-06
4221.2557;8.3478879;65903;0.000607;329;5e-06
4224.1618;8.3485761;65948;0.000576;329;5e-06
4227.0689;8.3492641;65994;0.000589;329;5e-06
4229.977;8.3499518;66039;0.000577;329;5e-06
4232.8861;8.3506393;66084;0.00059;329;5e-06
4235.7962;8.3513266;66130;0.000591;329;5e-06
4238.7073;8.3520136;66175;0.000591;329;5e-06
4241.6194;8.3527004;66221;0.000591;329;5e-06
4244.5325;8.353387;66266;0.000592;330;5e-06
4247.4466;8.3540733;66312;0.000579;330;5e-06
4250.3617;8.3547594;66357;0.000593;330;5e-06
4253.2778;8.3554452;66403;0.000592;330;5e-06
4256.1949;8.3561308;66448;0.00058;330;5e-06
4259.113;8.3568162;66494;0.000594;330;5e-06
4262.0321;8.3575013;66539;0.000581;330;5e-06
4264.9522;8.3581862;66585;0.000595;330;5e-06
4267.8733;8.3588709;66631;0.000595;330;5e-06
4270.7954;8.3595554;66676;0.000595;331;5e-06
4273.7185;8.3602396;66722;0.000583;331;5e-06
4276.6426;8.3609235;66767;0.000596;331;5e-06
4279.5677;8.3616073;66813;0.000596;331;5e-06
4282.4938;8.3622908;66859;0.000584;331;5e-06
4285.4209;8.362974;66904;0.000597;331;5e-06
4288.349;8.3636571;66950;0.000605;331;5e-06
4291.2781;8.3643399;66996;0.000584;331;5e-06
4294.2082;8.3650225;67042;0.000585;331;5e-06
4297.1393;8.3657048;67087;0.000604;332;5e-06
4300.0714;8.3663869;67133;0.000586;332;5e-06
4303.0045;8.3670688;67179;0.000599;332;5e-06
4305.9386;8.3677504;67225;0.000601;332;5e-06
4308.8737;8.3684318;67271;0.0006;332;5e-06
4311.8098;8.369113;67316;0.000601;332;5e-06
4314.7469;8.3697939;67362;0.000597;332;5e-06
4317.685;8.3704746;67408;0.000588;332;5e-06
4320.6241;8.3711551;67454;0.00059;332;5e-06
4323.5642;8.3718354;67500;0.000589;333;5e-06
4326.5053;8.3725154;67546;0.000603;333;5e-06
4329.4474;8.3731952;67592;0.000603;333;5e-06
4332.3905;8.3738747;67638;0.000591;333;5e-06
4335.3346;8.3745541;67684;0.000605;333;5e-06
4338.2797;8.3752332;67730;0.000604;333;5e-06
4341.2258;8.375912;67776;0.000593;333;5e-06
4344.1729;8.3765907;67822;0.000605;333;5e-06
4347.121;8.3772691;67868;0.000606;333;5e-06
4350.0701;8.3779472;67914;0.000592;334;5e-06
4353.0202;8.3786252;67960;0.000607;334;5e-06
4355.9713;8.3793029;68006;0.000617;334;5e-06
4358.9234;8.3799804;68052;0.000608;334;5e-06
4361.8765;8.3806576;68098;0.000608;334;5e-06
4364.8306;8.3813346;68145;0.000615;334;5e-06
4367.7857;8.3820114;68191;0.000609;334;5e-06
4370.7418;8.382688;68237;0.00061;334;5e-06
4373.6989;8.3833644;68283;0.000608;335;5e-06
4376.657;8.3840405;68329;0.000597;335;5e-06
4379.6161;8.3847163;68375;0.000609;335;6e-06
4382.5762;8.385392;68421;0.000598;335;5e-06
4385.5373;8.3860674;68468;0.000611;335;5e-06
4388.4994;8.3867426;68514;0.000604;335;5e-06
4391.4625;8.3874176;68560;0.000599;335;5e-06
4394.4266;8.3880923;68607;0.000612;335;5e-06
4397.3917;8.3887668;68653;0.000612;335;5e-06
4400.3578;8.3894411;68699;0.000614;336;5e-06
4403.3249;8.3901152;68745;0.000613;336;5e-06
4406.293;8.390789;68792;0.000687;336;5e-06
4409.2621;8.3914626;68838;0.000601;336;5e-06
4412.2322;8.392136;68885;0.000615;336;5e-06
4415.2033;8.3928091;68931;0.000632;336;5e-06
4418.1754;8.3934821;68977;0.000615;336;5e-06
4421.1485;8.3941548;69024;0.000616;336;5e-06
4424.1226;8.3948272;69070;0.000603;336;5e-06
4427.0977;8.3954995;69117;0.000617;337;5e-06
4430.0738;8.3961715;69163;0.000617;337;5e-06
4433.0509;8.3968433;69210;0.000604;337;5e-06
4436.029;8.3975149;69256;0.000618;337;5e-06
4439.0081;8.3981862;69303;0.000619;337;5e-06
4441.9882;8.3988573;69349;0.000605;337;5e-06
4444.9693;8.3995282;69396;0.000619;337;5e-06
4447.9514;8.4001989;69442;0.00063;337;5e-06
4450.9345;8.4008693;69489;0.000606;337;5e-06
4453.9186;8.4015396;69535;0.000621;338;5e-06
4456.9037;8.4022096;69582;0.00062;338;5e-06
4459.8898;8.4028793;69629;0.000622;338;5e-06
4462.8769;8.4035489;69675;0.000622;338;5e-06
4465.865;8.4042182;69722;0.000608;338;5e-06
4468.8541;8.4048873;69769;0.000623;338;5e-06
4471.8442;8.4055562;69815;0.000623;338;6e-06
4474.8353;8.4062248;69862;0.000609;338;5e-06
4477.8274;8.4068932;69909;0.000624;338;5e-06
4480.8205;8.4075614;69956;0.000624;339;5e-06
4483.8146;8.4082294;70002;0.000611;339;5e-06
4486.8097;8.4088972;70049;0.000627;339;5e-06
4489.8058;8.4095647;70096;0.000638;339;5e-06
4492.8029;8.410232;70143;0.000613;339;5e-06
4495.801;8.4108991;70190;0.000625;339;5e-06
4498.8001;8.411566;70236;0.000626;339;5e-06
4501.8002;8.4122326;70283;0.000627;339;5e-06
4504.8013;8.4128991;70330;0.000627;339;5e-06
4507.8034;8.4135653;70377;0.000614;340;5e-06
4510.8065;8.4142312;70424;0.000629;340;5e-06
4513.8106;8.414897;70471;0.000615;340;5e-06
4516.8157;8.4155625;70518;0.000615;340;6e-06
4519.8218;8.4162278;70564;0.00063;340;5e-06
4522.8289;8.4168929;70611;0.000634;340;5e-06
4525.837;8.4175578;70658;0.000616;340;5e-06
4528.8461;8.4182225;70705;0.000632;340;5e-06
4531.8562;8.4188869;70752;0.000617;341;5e-06
4534.8673;8.4195511;70799;0.000632;341;5e-06
4537.8794;8.4202151;70846;0.000632;341;6e-06
4540.8925;8.4208788;70893;0.000633;341;6e-06
4543.9066;8.4215424;70941;0.000634;341;5e-06
4546.9217;8.4222057;70987;0.000634;341;6e-06
4549.9378;8.4228688;71035;0.00062;341;5e-06
4552.9549;8.4235317;71082;0.000634;341;5e-06
4555.973;8.4241944;71129;0.000638;341;6e-06
4558.9921;8.4248568;71176;0.000635;342;5e-06
4562.0122;8.4255191;71223;0.000635;342;5e-06
4565.0333;8.4261811;71270;0.000622;342;6e-06
4568.0554;8.4268429;71318;0.000637;342;5e-06
4571.0785;8.4275044;71365;0.000637;342;6e-06
4574.1026;8.4281658;71412;0.000623;342;5e-06
4577.1277;8.4288269;71459;0.000638;342;5e-06
4580.1538;8.4294878;71506;0.000646;342;5e-06
4583.1809;8.4301485;71554;0.000624;342;5e-06
4586.209;8.430809;71601;0.000639;343;5e-06
4589.2381;8.4314693;71648;0.000637;343;5e-06
4592.2682;8.4321293;71696;0.000627;343;6e-06
4595.2993;8.4327892;71743;0.000627;343;6e-06
4598.3314;8.4334488;71790;0.000627;343;5e-06
4601.3645;8.4341082;71838;0.000641;343;5e-06
4604.3986;8.4347673;71885;0.000642;343;5e-06
4607.4337;8.4354263;71932;0.000628;343;6e-06
4610.4698;8.436085;71980;0.000643;343;6e-06
4613.5069;8.4367436;72027;0.000644;344;6e-06
4616.545;8.4374019;72075;0.000628;344;5e-06
4619.5841;8.4380599;72122;0.000643;344;6e-06
4622.6242;8.4387178;72170;0.00063;344;5e-06
4625.6653;8.4393755;72217;0.000641;344;5e-06
4628.7074;8.4400329;72264;0.000645;344;5e-06
4631.7505;8.4406901;72312;0.000631;344;5e-06
4634.7946;8.4413472;72360;0.000646;344;5e-06
4637.8397;8.4420039;72407;0.000655;344;5e-06
4640.8858;8.4426605;72454;0.000632;345;6e-06
4643.9329;8.4433169;72502;0.000646;345;6e-06
4646.981;8.443973;72550;0.000633;345;5e-06
4650.0301;8.444629;72597;0.000647;345;5e-06
4653.0802;8.4452847;72645;0.000648;345;6e-06
4656.1313;8.4459402;72693;0.000634;345;5e-06
4659.1834;8.4465955;72740;0.000649;345;5e-06
4662.2365;8.4472505;72788;0.000653;345;5e-06
4665.2906;8.4479054;72836;0.00065;345;6e-06
4668.3457;8.44856;72883;0.000636;346;6e-06
4671.4018;8.4492145;72931;0.000637;346;5e-06
4674.4589;8.4498687;72979;0.000651;346;5e-06
4677.517;8.4505227;73027;0.000652;346;5e-06
4680.5761;8.4511765;73074;0.000638;346;5e-06
4683.6362;8.45183;73122;0.000652;346;5e-06
4686.6973;8.4524834;73170;0.000655;346;5e-06
4689.7594;8.4531365;73218;0.000653;346;5e-06
4692.8225;8.4537895;73266;0.000653;346;6e-06
4695.8866;8.4544422;73313;0.00064;347;5e-06
4698.9517;8.4550947;73361;0.000655;347;5e-06
4702.0178;8.455747;73409;0.000655;347;6e-06
4705.0849;8.4563991;73457;0.000641;347;5e-06
4708.153;8.457051;73505;0.000641;347;5e-06
4711.2221;8.4577026;73553;0.000655;347;5e-06
4714.2922;8.4583541;73601;0.000657;347;5e-06
4717.3633;8.4590053;73649;0.000658;347;6e-06
4720.4354;8.4596563;73697;0.000656;348;5e-06
4723.5085;8.4603071;73745;0.000658;348;5e-06
4726.5826;8.4609577;73793;0.000659;348;6e-06
4729.6577;8.4616081;73841;0.000644;348;6e-06
4732.7338;8.4622583;73889;0.00066;348;5e-06
4735.8109;8.4629082;73937;0.000657;348;6e-06
4738.889;8.463558;73985;0.00066;348;5e-06
4741.9681;8.4642075;74033;0.000661;348;5e-06
4745.0482;8.4648569;74081;0.000646;348;5e-06
4748.1293;8.465506;74129;0.000661;349;6e-06
4751.2114;8.4661549;74177;0.000669;349;5e-06
4754.2945;8.4668036;74225;0.000647;349;5e-06
4757.3786;8.4674521;74274;0.000663;349;6e-06
4760.4637;8.4681003;74322;0.000648;349;5e-06
4763.5498;8.4687484;74370;0.00065;349;5e-06
4766.6369;8.4693963;74418;0.000651;349;6e-06
4769.725;8.4700439;74466;0.000664;349;6e-06
4772.8141;8.4706914;74515;0.000664;349;5e-06
4775.9042;8.4713386;74563;0.000673;350;6e-06
4778.9953;8.4719856;74611;0.000651;350;5e-06
4782.0874;8.4726324;74659;0.000667;350;6e-06
4785.1805;8.473279;74708;0.000653;350;6e-06
4788.2746;8.4739254;74756;0.000667;350;5e-06
4791.3697;8.4745716;74804;0.000676;350;5e-06
4794.4658;8.4752176;74853;0.000653;350;5e-06
4797.5629;8.4758633;74901;0.000668;350;5e-06
4800.661;8.4765089;74949;0.000654;350;6e-06
4803.7601;8.4771542;74998;0.000669;351;5e-06
4806.8602;8.4777994;75046;0.00067;351;6e-06
4809.9613;8.4784443;75095;0.000657;351;5e-06
4813.0634;8.479089;75143;0.00067;351;5e-06
4816.1665;8.4797335;75192;0.000685;351;5e-06
4819.2706;8.4803779;75240;0.000658;351;5e-06
4822.3757;8.481022;75288;0.000658;351;5e-06
4825.4818;8.4816659;75337;0.000658;351;5e-06
4828.5889;8.4823095;75386;0.000671;351;5e-06
4831.697;8.482953;75434;0.000693;352;6e-06
4834.8061;8.4835963;75483;0.000673;352;5e-06
4837.9162;8.4842394;75531;0.000673;352;6e-06
4841.0273;8.4848822;75580;0.000661;352;5e-06
4844.1394;8.4855249;75628;0.000675;352;5e-06
4847.2525;8.4861673;75677;0.000707;352;5e-06
4850.3666;8.4868096;75726;0.000676;352;5e-06
4853.4817;8.4874516;75774;0.000676;352;6e-06
4856.5978;8.4880934;75823;0.000661;352;6e-06
4859.7149;8.488735;75871;0.000677;353;5e-06
4862.833;8.4893765;75920;0.000688;353;5e-06
4865.9521;8.4900177;75969;0.000663;353;5e-06
4869.0722;8.4906587;76017;0.000663;353;5e-06
4872.1933;8.4912995;76066;0.000666;353;5e-06
4875.3154;8.4919401;76115;0.00068;353;6e-06
4878.4385;8.4925805;76164;0.00068;353;5e-06
4881.5626;8.4932206;76213;0.000679;353;5e-06
4884.6877;8.4938606;76261;0.000681;354;5e-06
4887.8138;8.4945004;76310;0.00068;354;6e-06
4890.9409;8.49514;76359;0.000666;354;6e-06
4894.069;8.4957793;76408;0.000682;354;6e-06
4897.1981;8.4964185;76457;0.000681;354;6e-06
4900.3282;8.4970575;76506;0.000683;354;6e-06
4903.4593;8.4976962;76554;0.000681;354;5e-06
4906.5914;8.4983348;76603;0.000684;354;6e-06
4909.7245;8.4989731;76652;0.000684;354;6e-06
4912.8586;8.4996112;76701;0.000669;355;5e-06
4915.9937;8.5002492;76750;0.000683;355;5e-06
4919.1298;8.5008869;76799;0.000683;355;5e-06
4922.2669;8.5015244;76848;0.00067;355;5e-06
4925.405;8.5021618;76897;0.000686;355;6e-06
4928.5441;8.5027989;76946;0.000672;355;5e-06
4931.6842;8.5034358;76995;0.000687;355;5e-06
4934.8253;8.5040725;77044;0.000695;355;6e-06
4937.9674;8.5047091;77093;0.000688;355;6e-06
4941.1105;8.5053454;77142;0.000689;356;5e-06
4944.2546;8.5059815;77191;0.000674;356;6e-06
4947.3997;8.5066174;77241;0.000689;356;5e-06
4950.5458;8.5072531;77290;0.000691;356;6e-06
4953.6929;8.5078886;77339;0.00069;356;5e-06
4956.841;8.5085239;77388;0.000691;356;6e-06
4959.9901;8.509159;77437;0.000675;356;5e-06
4963.1402;8.5097939;77486;0.000676;356;5e-06
4966.2913;8.5104286;77536;0.000695;356;5e-06
4969.4434;8.5110631;77585;0.000693;357;5e-06
4972.5965;8.5116974;77634;0.000693;357;6e-06
4975.7506;8.5123315;77683;0.000678;357;6e-06
4978.9057;8.5129654;77732;0.000693;357;5e-06
4982.0618;8.5135991;77782;0.000702;357;5e-06
4985.2189;8.5142326;77831;0.000679;357;5e-06
4988.377;8.5148659;77880;0.000695;357;5e-06
4991.5361;8.515499;77930;0.00068;357;5e-06
4994.6962;8.5161319;77979;0.000696;357;5e-06
4997.8573;8.5167645;78028;0.000706;358;5e-06
5001.0194;8.517397;78078;0.000697;358;5e-06
5004.1825;8.5180293;78127;0.000697;358;5e-06
5007.3466;8.5186614;78176;0.000682;358;6e-06
5010.5117;8.5192933;78226;0.000698;358;5e-06
5013.6778;8.519925;78275;0.000705;358;6e-06
5016.8449;8.5205565;78325;0.000684;358;6e-06
5020.013;8.5211878;78374;0.000684;358;5e-06
5023.1821;8.5218189;78424;0.000684;358;6e-06
5026.3522;8.5224498;78473;0.000701;359;5e-06
5029.5233;8.5230805;78523;0.000697;359;5e-06
5032.6954;8.523711;78572;0.000686;359;6e-06
5035.8685;8.5243413;78622;0.000702;359;5e-06
5039.0426;8.5249714;78672;0.000687;359;6e-06
5042.2177;8.5256013;78721;0.000702;359;5e-06
5045.3938;8.526231;78771;0.000702;359;5e-06
5048.5709;8.5268605;78820;0.000688;359;6e-06
